challenge_whiteRiverCitizen1_hint1,Challenges,Challenge,,,[FFB400]Follow the on-screen navigation icon and head towards the trader.[-],,[FFB400]Folge dem Navigations-Symbol auf dem Bildschirm und gehe zum Händler.[-],[FFB400]Sigue el ícono de navegación que aparece en la pantalla para dirigirte al vendedor.[-],[FFB400]Suivez l'icône de navigation sur l'écran et dirigez-vous vers le marchand.[-],[FFB400]Segui l'icona di navigazione sullo schermo e raggiungi il negoziante.[-],[FFB400]スクリーン上のナビアイコンを頼りにトレーダーへと移動します。[-],[FFB400]화면의 내비게이션 아이콘을 따라 상인이 있는 곳으로 향하세요.[-],[FFB400]Podążaj za ikoną nawigującą na ekranie i skieruj się do handlarza.[-],[FFB400]Siga o ícone de navegação da tela e vá para o comerciante.[-],"[FFB400]Пройдите по указателям на экране, чтобы добраться до торговца.[-]",[FFB400]Ekrandaki gezinme simgesini takip et ve tüccara doğru ilerle.[-],[FFB400]跟随屏幕上的引导图标前往商人处。[-],[FFB400]跟隨螢幕導航圖示前往商人所在地。[-]
challengeBurntLootDesc,Challenges,Challenge,,,Loot any container while in the [DECEA3]Burnt Forest[-].,,Plündere einen beliebigen Behälter im [DECEA3]Verbrannten Wald[-].,Saquea cualquier contenedor mientras estés en el [DECEA3]bosque quemado[-].,Fouillez n'importe quel espace de stockage dans la [DECEA3]forêt brûlée[-].,Saccheggia qualsiasi contenitore mentre sei nella [DECEA3]foresta bruciata[-].,[DECEA3]焼け森[-]内で略奪品入りの容器を開く。,[DECEA3]불타버린 숲[-]에서 아무 컨테이너나 약탈하세요.,Złup dowolny pojemnik podczas pobytu w [DECEA3]Spalonym lesie[-].,Saqueie um recipiente na [DECEA3]Floresta Queimada[-].,Соберите добычу из любого контейнера в [DECEA3]Сгоревшем лесу[-].,[DECEA3]Yanmış Ormandayken[-] herhangi bir kabı yağmala.,在[DECEA3]焚毁的森林[-]中搜刮任意容器。,在[DECEA3]燒毀的森林[-]搜刮任何容器。
challengeBurntLootShort,Challenges,Challenge,,,Loot any container while in the Burnt Forest.,,Plündere einen beliebigen Behälter im Verbrannten Wald.,Saquea cualquier contenedor mientras estés en el bosque quemado.,Fouillez n'importe quel espace de stockage dans la forêt brûlée.,Saccheggia qualsiasi contenitore mentre sei nella foresta bruciata.,焼け森内で略奪品入りの容器を開く。,불타버린 숲에서 아무 컨테이너나 약탈하세요.,Złup dowolny pojemnik podczas pobytu w Spalonym lesie.,Saqueie um recipiente na Floresta Queimada.,Соберите добычу из любого контейнера в Сгоревшем лесу.,Yanmış Ormandayken herhangi bir kabı yağmala.,在焚毁的森林中搜刮任意容器。,在燒毀的森林中搜刮任何容器。
challengeBurntShelter,Challenges,Challenge,,,Find or Build Shelter,,Unterschlupf suchen oder bauen,Encontrar o construir refugio,Trouver ou construire un abri,Trova o costruisci un rifugio,避難所を確保する,대피소를 찾거나 건설하기,Znajdź lub zbuduj schronienie,Encontre ou construa um abrigo,Найти или построить убежище,Korunaklı bir yer Bul veya İnşa Et,寻找或建造避难所,尋找或建造庇護所
challengeBurntShelterDesc,Challenges,Challenge,,,"Find a structure to take shelter. Be mindful of holes, windows, or doors that will prevent a proper shelter status.\n\nShelter is needed to recover from biome hazards or for protection against deadly storms.\n\nAnother option is to build your own shelter.\n\nTake shelter while in the [DECEA3]Burnt Forest[-].",,"Suche nach einer Struktur, die du als Unterschlupf nutzen kannst. Achte auf Löcher, Fenster oder Türen, die einen angemessenen Schutzstatus verhindern.\n\nEin Unterschlupf wird benötigt, um sich von Biomgefahren zu erholen oder vor tödlichen Stürmen zu schützen.\n\nDu kannst auch einen eigenen Unterschlupf bauen.\n\nSuche Schutz, während du im [DECEA3]Verbrannten Wald[-] bist.","Busca una estructura donde refugiarte. Ten en cuenta los agujeros, ventanas o puertas que puedan impedir que el refugio sea considerado seguro.\n\nLos refugios son necesarios para recuperarse de daños causados por el entorno o para resguardarse de tormentas mortales.\n\nOtra opción es construir tu propio refugio.\n\nRefúgiate mientras estés en el [DECEA3]bosque quemado[-].","Trouvez un endroit où vous abriter. Faites attention aux trous, fenêtres ou portes qui empêcheraient l'abri de vous protéger.\n\nLes abris sont indispensables pour récupérer des effets dangereux de l'environnement ou vous protéger des tempêtes mortelles.\n\nVous pouvez également construire votre propre abri.\n\nAbritez-vous dans la [DECEA3]forêt brûlée[-].","Trova una struttura in cui rifugiarti. Presta attenzione a buchi, finestre o porte che potrebbero compromettere l'efficacia del rifugio.\n\nIl rifugio è necessario per riprendersi dai danni dei pericoli del bioma o per proteggersi dalle tempeste letali.\n\nPuoi anche decidere di costruirne uno.\n\nCerca un rifugio mentre sei nella [DECEA3]foresta bruciata[-].",避難できる構造物を探してください。穴、窓、またはドアなど、適切な避難場所としての機能を果たせなくなるものには注意してください。\n\nバイオームの危険な効果から回復するため、または嵐から身を守るために、避難所が必要です。\n\n避難所は自分で建てることも出来ます。\n\n[DECEA3]焼け森[-]内で非難する。,"대피할 수 있는 구조물을 찾으세요. 구멍이나 창문, 문 때문에 대피소로 인정되지 않을 수 있으니 주의하세요.\n\n생물군계의 위협 요소를 피해 몸을 회복하거나 치명적인 폭풍으로부터 도망치려면 대피소가 필요합니다.\n\n또는 자신의 대피소를 따로 건설할 수도 있습니다.\n\n[DECEA3]불타버린 숲[-]에 있는 동안 구조물을 사용하세요.","Znajdź konstrukcję, w której możesz się schronić. Uważaj na dziury, okna i drzwi — mogą sprawić, że schronienie nie będzie w pełni skuteczne.\n\nSchronienie jest niezbędne, by zregenerować siły po ekspozycji na zagrożenia biomów lub by schronić się przed śmiertelnymi burzami.\n\nAlternatywnie możesz zbudować własne schronienie.\n\nZawsze szukaj schronienia, gdy przebywasz w [DECEA3]Spalonym Lesie[-].","Encontre uma estrutura para se abrigar. Atente-se a buracos, janelas ou portas que vão garantir um abrigo em condições adequadas.\n\nUm abrigo é necessário para se recuperar dos perigos dos biomas ou para proteção contra tempestades mortais.\n\nOutra opção seria construir seu próprio abrigo.\n\nAbrigue-se enquanto estiver na [DECEA3]Floresta Queimada[-].","Найдите сооружение, которое может стать убежищем. Помните, что дыры, окна или двери помешают сооружению получить статус убежища.\n\nУбежище нужно, чтобы восстановиться после опасностей биома или для защиты от смертоносных ураганов.\n\nТакже можно построить собственное убежище.\n\nНайдите убежище в [DECEA3]Сгоревшем лесу[-].","Sığınmak için korunaklı bir yer bul. Yapının korunaklı olmasını engelleyebilecek deliklere, pencerelere veya kapılara dikkat et.\n\nBiyom tehlikelerinin etkilerinden iyileşmek veya ölümcül fırtınalardan korunmak için korunaklı bir yer gerekir.\n\nDiğer bir seçenek ise kendin için korunaklı bir yer inşa etmektir.\n\n[DECEA3]Yanmış Ormandayken[-] korunaklı bir yere sığın.",寻找一处建筑作为避难所。请注意，存在孔洞、窗户或未闭合的门会导致无法获得有效的避难所状态。\n\n避难所可用于从环境威胁中恢复，或抵御致命风暴。\n\n另一种选择是自行建造避难所。\n\n请在[DECEA3]焚毁的森林[-]中寻找避难所。,找到一個建築來避難。注意洞口、窗戶或門可能會使庇護效果失效。\n\n庇護所能幫助你恢復，抵禦生物群落危害與致命風暴。\n\n另一個選項是自己建造庇護所。\n\n在[DECEA3]燒毀的森林[-]裡尋找庇護。
challengeBurntShelterHint1,Challenges,Challenge,,,[FFB400]Find or build shelter in the\n[00FF00]Burnt Biome[-][FFB400].[-],,[FFB400]Suche oder baue einen Unterschlupf im\n[00FF00]Verbrannten Biom[-][FFB400].[-],[FFB400]Encuentra o construye un refugio en el\n[00FF00]bioma quemado[-][FFB400].[-],[FFB400]Trouvez ou construisez un abri dans\n[00FF00]l'environnement brûlé[-][FFB400].[-],[FFB400]Trova o costruisci un rifugio nel\n[00FF00]bioma bruciato[-][FFB400].[-],[00FF00]焼け森バイオーム[-]\n[FFB400]内で避難所を見つけるか建てる。[-],[00FF00]불타버린 숲 생물군계[-][FFB400]에서\n[FFB400]대피소를 찾거나 건설하세요.[-],[FFB400]Znajdź lub zbuduj schronienie w\n[00FF00]biomie Spalonego Lasu[-][FFB400].[-],[FFB400]Encontre ou construa um abrigo no\n[00FF00]bioma Queimado[-][FFB400].[-],[FFB400]Найдите или постройте убежище в\n[00FF00]сгоревшем биоме[-][FFB400].[-],[00FF00]Yanmış Biyomda[-]\n[FFB400]korunaklı bir yer bul veya inşa et[FFB400].[-],[00FF00]在焚毁的森林中[-]\n[FFB400]寻找或建造避难所[FFB400]。[-],[FFB400]在[00FF00]焦炭生物群落[-]\n尋找或建造庇護所[FFB400]。[-]
challengeBurntShelterShort,Challenges,Challenge,,,Find or build a shelter in the Burnt Forest.,,Suche oder baue einen Unterschlupf im Verbrannten Wald.,Encuentra o construye un refugio en el bosque quemado.,Trouvez ou construisez un abri dans la forêt brûlée.,Trova o costruisci un rifugio nella foresta bruciata.,焼け森バイオーム内で避難所を見つけるか建てる。,불타버린 숲에서 대피소를 찾거나 건설하세요.,Znajdź lub zbuduj schronienie w Spalonym Lesie.,Encontre ou construa um abrigo na Floresta Queimada.,Найдите или постройте убежище в Сгоревшем лесу.,Yanmış Ormanda korunaklı bir yer bul veya inşa et.,在焚毁的森林中寻找或建造避难所。,在燒毀的森林中尋找或建造一個庇護所。
challengeBurntSurvivalMinutes,Challenges,Challenge,,,Surviving the Burnt Forest,,Überleben im Verbrannten Wald,Sobrevivir al bosque quemado,Survivre à la forêt brûlée,Sopravvivi nella foresta bruciata,焼け森でサバイバル,불타버린 숲에서 살아남기,Przetrwanie w Spalonym lesie,Sobrevivendo na Floresta Queimada,Выживание в Сгоревшем лесу,Yanmış Ormanda Hayatta Kalmak,在焚毁的森林中生存,在燒毀的森林中存活
challengeBurntSurvivalMinutesDesc,Challenges,Challenge,,,Survive 15 minutes in the [DECEA3]Burnt Forest[-].,,Überlebe 15 Minuten im [DECEA3]Verbrannten Wald[-].,Sobrevive 15 minutos en el [DECEA3]bosque quemado[-].,Survivez 15 minutes dans la [DECEA3]forêt brûlée[-].,Sopravvivi 15 minuti nella [DECEA3]foresta bruciata[-].,[DECEA3]焼け森[-]内で合計15分間生き延びる。,[DECEA3]불타버린 숲[-]에서 15분 이상 살아남으세요.,Przetrwaj 15 min w [DECEA3]Spalonym lesie[-].,Sobreviva por 15 minutos na [DECEA3]Floresta Queimada[-].,Выжить 15 минут в [DECEA3]Сгоревшем лесу[-].,[DECEA3]Yanmış Ormanda[-] 15 dakika hayatta kal.,在[DECEA3]焚毁的森林[-]中生存 15 分钟。,在[DECEA3]燒毀的森林[-]中存活 15 分鐘。
challengeBurntSurvivalMinutesShort,Challenges,Challenge,,,Survive 15 minutes in the Burnt Forest.,,Überlebe 15 Minuten im Verbrannten Wald.,Sobrevive 15 minutos en el bosque quemado.,Survivez 15 minutes dans la forêt brûlée.,Sopravvivi 15 minuti nella foresta bruciata.,焼け森内で15分間生き延びる。,불타버린 숲에서 15분 이상 살아남으세요.,Przetrwaj 15 min w Spalonym lesie.,Sobreviva por 15 minutos na Floresta Queimada.,Выжить 15 минут в Сгоревшем лесу.,Yanmış Ormanda 15 dakika hayatta kal.,在焚毁的森林中生存 15 分钟。,在燒毀的森林中存活 15 分鐘。
challengeBurntUseReducer,Challenges,Challenge,,,Use Black Lung Serum,,Anthrakoseserum benutzen,Usar suero de pulmón negro,Utiliser un sérum contre l'anthracose,Usa siero per polmoni neri,ブラックラング・セラム使用,검은 폐 세럼 사용하기,Użyj serum czarnego płuca,Usar Soro de Pulmão Preto,Использовать сыворотку «Черные легкие»,Siyah Akciğer Serumunu kullan,使用黑肺血清,使用黑肺血清
challengeBurntUseReducerDesc,Challenges,Challenge,,,A shot of [DECEA3]Black Lung Serum[-] will help increase your survival time while exploring the [DECEA3]Burnt Forest[-].\n\nUse a [DECEA3]Black Lung Serum[-].,,"Ein Shot [DECEA3]Anthrakoseserum[-] hilft dir, deine Überlebenszeit zu verlängern, während du den [DECEA3]Verbrannten Wald[-] erkundest.\n\nVerwende ein [DECEA3]Anthrakoseserum[-].",Una dosis de [DECEA3]suero de pulmón negro[-] te ayudará a aumentar tu tiempo de supervivencia mientras exploras el [DECEA3]bosque quemado[-].\n\nUsa un [DECEA3]suero de pulmón negro[-].,Une dose de [DECEA3]sérum contre l'anthracose[-] vous permettra de survivre plus longtemps dans la [DECEA3]forêt brûlée[-].\n\nUtilisez un [DECEA3]sérum contre l'anthracose[-].,Un po' di [DECEA3]siero per polmoni neri[-] ti aiuta ad aumentare il tempo di sopravvivenza mentre esplori la [DECEA3]foresta bruciata[-].\n\nUsa un [DECEA3]siero per polmoni neri[-].,[DECEA3]ブラックラング・セラム[-]は、[DECEA3]焼け森[-]内での生存時間を延ばすのに役立ちます。\n\n[DECEA3]ブラックラング・セラム[-]を使用する。,[DECEA3]검은 폐 세럼[-]을 마시고 [DECEA3]불타버린 숲[-]에서의 생존 시간을 늘리고 더 오래 탐험할 수 있습니다.\n\n[DECEA3]검은 폐 세럼[-]을 사용하세요.,Shot [DECEA3]serum czarnego płuca[-] pomoże ci wydłużyć czas przetrwania podczas odkrywania [DECEA3]Spalonego Lasu[-].\n\nUżyj [DECEA3]serum czarnego płuca[-].,"Um gole de [DECEA3]Soro
 de Pulmão Preto[-] ajudará a aumentar seu tempo de sobrevivência para explorar a [DECEA3]Floresta Queimada[-].\n\nUse um [DECEA3]Soro de Pulmão Preto[-].",[DECEA3]Сыворотка «Черные легкие»[-] поможет увеличить время выживания в [DECEA3]Сгоревшем лесу[-].\n\nИспользуйте сыворотку [DECEA3]«Черные легкие»[-].,"Bir doz [DECEA3]Siyah Akciğer Serumu[-], [DECEA3]Yanmış Ormanı[-] keşfederken hayatta kalma sürenin uzamasını sağlar.\n\nBir [DECEA3]Siyah Akciğer Serumu[-] kullan.",一针[DECEA3]黑肺血清[-]可以延长你在[DECEA3]焚毁的森林[-]的生存时间。\n\n使用一剂[DECEA3]黑肺血清[-]。,打一針[DECEA3]黑肺血清[-]能幫助你在探索[DECEA3]燒毀的森林[-]時延長存活時間。\n\n使用一劑[DECEA3]黑肺血清[-]。
challengeBurntUseReducerShort,Challenges,Challenge,,,Use a Black Lung Serum.,,Benutze ein Anthrakoseserum.,Usa un suero de pulmón negro.,Utilisez un sérum contre l'anthracose.,Usa un siero per polmoni neri.,ブラックラング・セラムを使用する。,검은 폐 세럼 1개를 사용하세요.,Użyj serum czarnego płuca.,Use um Soro de Pulmão Preto.,Используйте сыворотку «Черные легкие».,Bir Siyah Akciğer Serumu kullan.,使用一剂黑肺血清。,使用一劑黑肺血清。
challengeBurntWearArmor,Challenges,Challenge,,,Wear Armor,,Rüstung tragen,Usar armadura,Porter l'armure,Indossa l'armatura,アーマーを着用する,방어구 입기,Załóż pancerz,Usar armadura,Надеть броню,Zırh Giy,穿戴护甲,穿戴護甲
challengeBurntWearArmorDesc,Challenges,Challenge,,,Non-primitive armor gives you special armor perks and full set bonuses that can help you survive.\n\n[DECEA3]Craft[-] or [DECEA3]Find[-] any [DECEA3]non-primitive armor[-] piece and equip it on the character screen.\n\nCompleting and redeeming all the challenges within the [DECEA3]Burnt Survival[-] challenge group will give you [DECEA3]Biome Badge 1[-] as a redeemable reward at any trader.\n\nEquipping [DECEA3]Biome Badge 1[-] will protect you from the smoke in the [DECEA3]Burnt Forest[-].,,"Die nicht-primitive Rüstung gibt dir spezielle Rüstungseigenschaften und vollständige Setboni, mit denen du länger überleben kannst.\n\n[DECEA3]Fertige[-] oder [DECEA3]suche[-]beliebige Teile [DECEA3]nicht-primitiver Rüstung[-] und rüste sie im Charakter-Bildschirm aus.\n\nWenn du alle Herausforderungen der Herausforderungsgruppe [DECEA3]Überleben im Verbrannten Wald[-] abschließt und einlöst, erhältst du das[DECEA3]Biom-Abzeichen 1[-], das du bei jedem Händler einlösen kannst.\n\nRüste das [DECEA3]Biom-Abzeichen 1[-] aus, um dich vor dem Rauch im [DECEA3]Verbrannten Wald[-] zu schützen.",Las armaduras no primitivas te ofrecen beneficios de armadura especiales y bonificaciones por conjunto completo que pueden ayudarte a sobrevivir.\n\n[DECEA3]Fabrica[-] o [DECEA3]encuentra[-] cualquier pieza de [DECEA3]armadura no primitiva[-] y equipa al personaje en pantalla con ella.\n\nCompletar y canjear todos los desafíos del grupo de desafíos [DECEA3]Supervivencia quemada[-] te otorgará la [DECEA3]Insignia de bioma 1[-] como una recompensa intercambiable en cualquier tienda.\n\nUtilizar la [DECEA3]Insignia de bioma 1[-] te protegerá del humo en el [DECEA3]bosque quemado[-].,"Les armures non primitives vous octroient des avantages d'armure spéciaux ainsi que des bonus d'ensemble complet qui vous aideront à survivre.\n\n[DECEA3]Fabriquez[-] ou [DECEA3]trouvez[-] une [DECEA3]armure non primitive[-] et équipez-la depuis l'écran de personnage.\n\nSi vous terminez et validez tous les défis du groupe de défis [DECEA3]Survie dans la forêt brûlée[-], vous pourrez obtenir le [DECEA3]badge d'environnement 1[-] en tant que récompense de validation chez n'importe quel marchand.\n\nÉquiper le [DECEA3]badge d'environnement 1[-] vous protégera de la fumée dans la [DECEA3]forêt brûlée[-].",L'armatura non primitiva ti conferisce vantaggi armatura speciali e dei bonus set completi che potrebbero aiutarti a sopravvivere.\n\n[DECEA3]Crea[-] o [DECEA3]trova[-] qualsiasi pezzo di [DECEA3]armatura non primitiva[-] ed equipaggialo dalla schermata del personaggio.\n\nCompletare e riscattare tutte le sfide del gruppo di sfide [DECEA3]Sopravvivenza al fuoco[-] ti conferisce [DECEA3]Distintivo bioma 1[-] come ricompensa riscattabile da qualsiasi negoziante.\n\nEquipaggiare [DECEA3]Distintivo bioma 1[-] ti protegge dal fumo della [DECEA3]foresta bruciata[-].,原始的なアーマー以外のアーマーには生存に役立つボーナス効果がついており、全部位を揃えると、さらにフルセットボーナスを得ることができます。\n\n[DECEA3]原始的なアーマー以外のアーマー[-]を[DECEA3]クラフト[-]などの方法で[DECEA3]入手[-]し、着用しましょう。\n\n[DECEA3]焼け森サバイバル[-]のチャレンジグループ内のチャレンジを全て完了させて報酬を受け取ると、[DECEA3]バイオームバッジ1[-]をトレーダーから報酬として受け取ることができるようになります。\n\n[DECEA3]バイオームバッジ1[-]は[DECEA3]焼け森[-]の煙からあなたを守ってくれます。,비 원시적 방어구는 생존에 도움이 되는 특별 방어구 특성과 풀 세트 보너스를 제공합니다.\n\n아무 [DECEA3]비 원시적 방어구[-]를 [DECEA3]제작[-] 또는 [DECEA3]발견[-]하고 캐릭터 화면에서 장착하세요.\n\n[DECEA3]불타는 생존[-] 도전 그룹의 모든 도전을 완료하면 [DECEA3]생물군계 배지 1[-]을 아무 상인한테서나 교환할 수 있습니다.\n\n[DECEA3]생물군계 배지 1[-]은 [DECEA3]불타버린 숲[-]의 연기로부터 보호해줍니다.,"Nieprymitywny pancerz zapewnia specjalne profity pancerza i premie od pełnego zestawu, które mogą pomóc ci przetrwać.\n\n[DECEA3]Wytwórz[-] lub [DECEA3]znajdź[-] dowolny [DECEA3]nieprymitywny pancerz[-] i wyposaż go na ekranie postaci.\n\nZa ukończenie i odebranie nagród za wszystkie wyzwania w ramach grupy wyzwań [DECEA3]Przetrwanie w spalonym lesie[-] zdobędziesz [DECEA3]Odznakę biomu 1[-] jako nagrodę do odebrania u dowolnego handlarza.\n\nWyposażenie w [DECEA3]Odznakę biomu 1[-] ochroni cię przed dymem w [DECEA3]Spalonym lesie[-].","Armaduras não primitivas dão vantagens de armadura especiais e bônus de conjunto completo para ajudar na sobrevivência.\n\n[DECEA3]Fabrique[-] ou [DECEA3]encontre[-] uma peça de [DECEA3]armadura não primitiva[-] e equipe-a na tela do personagem.\n\nSe concluir e resgatar todos os desafios do grupo [DECEA3]Sobrevivência na Floresta Queimada[-], você ganhará o [DECEA3]Distintivo de Bioma 1[-] como recompensa em qualquer comerciante.\n\nEquipar o [DECEA3]Distintivo de Bioma 1[-] protegerá você da fumaça na [DECEA3]Floresta Queimada[-].","Броня, кроме простейшей, обеспечивает особые умения брони и бонусы полного комплекта, которые помогают выживать.\n\n[DECEA3]Изготовьте[-] или [DECEA3]найдите[-] [DECEA3]предмет брони, кроме простейшей[-], и наденьте ее на экране персонажа.\n\nПройдите и завершите все испытания из группы [DECEA3]«Выживание в дыму»[-], затем получите у любого торговца награду [DECEA3]значок биома 1[-].\n\nНаденьте [DECEA3]значок биома 1[-], чтобы защититься от дыма в [DECEA3]Сгоревшем лесу[-].","İlkel olmayan zırhlar, hayatta kalmana yardımcı olan özel zırh avantajları ve tam set bonusları sağlar.\n\nHerhangi bir [DECEA3]ilkel olmayan zırh[-] parçasını [DECEA3]üret[-] veya [DECEA3]bul[-], ardından karakter ekranında donan.\n\n[DECEA3]Yanmış Yerde Hayatta Kalma[-] mücadele grubundaki tüm meydan okumaları tamamlayıp ödüllerini aldığında ödül olarak [DECEA3]Biyom Rozeti 1[-] kazanırsın. Bunu herhangi bir tüccardan alabilirsin.\n\n[DECEA3]Biyom Rozeti 1[-]'i donandığında [DECEA3]Yanmış Ormanda[-] dumandan korunursun.",非初始护甲提供专属护甲技能与全套加成，可助你更好地生存。\n\n[DECEA3]制作[-]或[DECEA3]搜寻[-]任意[DECEA3]非初始护甲[-]部件，并在角色界面装备。\n\n完成[DECEA3]焦土生存[-]挑战组所有挑战，可在任意商人处兑换[DECEA3]生态环境徽章 1[-]。\n\n装备[DECEA3]生物群落徽章 1[-] 可抵御[DECEA3]焚毁的森林[-]中的烟雾。,非原始護甲能賦予你特殊護甲加成與全套裝備獎勵，幫助你在險惡環境中生存下來。\n\n[DECEA3]製作[-]或[DECEA3]尋找[-]任一件[DECEA3]非原始護甲[-]，並在角色畫面中裝備它。\n\n完成並兌換[DECEA3]焦炭生存[-]挑戰組合任務中的所有挑戰後，你將獲得[DECEA3]生物群落徽章 1[-]，可至任一商人領取獎勵。\n\n裝備[DECEA3]生物群落徽章 1[-] 後，可保護你免受[DECEA3]燒毀的森林[-]中的濃煙危害。
